rainfall_mm,soil_moisture,slope_angle,vegetation_density,distance_to_river_km,population_density,altitude_m,season,hour,day_night,previous_landslides,infrastructure_quality,landslide_type,fatality_level,rescue_response_level
239.76659268153867,0.6505077648692337,17.214124159934833,0.8202602761694615,0.0847658524266528,387.0746644588403,355.28516641256067,Monsoon,7,Day,Yes,Medium,Rockfall,Moderate,Regional
173.55676475196594,0.4500824992443135,38.19651825918977,0.8269829609866315,0.7774152108726404,394.881309647162,696.3861961049886,Winter,7,Day,Yes,Low,Rockfall,Moderate,Regional
121.4842943793942,0.3037364976368409,29.958201689923285,0.4081010429969285,1.640800810473627,313.0690024464382,739.8039375213556,Monsoon,23,Night,No,Low,No Landslide,Low,Local
266.27709086937784,0.7726972635407381,34.18477326898354,0.3609956277742683,3.902939948521281,285.8474246633052,673.7125945033633,Monsoon,13,Day,Yes,Low,Rockfall,Moderate,Regional
189.49194037725573,0.13074107916986,38.47676483538336,0.4879127804463619,2.198789874467311,252.4204555995099,1048.6811594374324,Summer,12,Day,Yes,Medium,No Landslide,Low,Local
136.21970323218608,0.8214095937083389,30.12771435886448,0.3683721096261041,1.1432625026334031,217.3888008285458,1045.606041921627,Summer,2,Night,No,Low,Rockfall,Moderate,Regional
198.2741692605979,0.4691819716997873,28.24291920838388,0.6706686903041925,6.120333147728696,231.29859003005024,733.0394025110996,Summer,3,Night,Yes,High,No Landslide,Low,Local
163.4761597108484,0.6097611814466244,35.34152417488025,0.7782452791837999,2.5405471809986166,164.9444035657017,441.2157773616074,Monsoon,19,Night,No,Low,Rockfall,Low,Local
384.9713308058052,0.6274831377646262,24.127540611371973,0.6711644916378519,5.323245734224551,292.4128549314977,686.6589783889895,Summer,14,Day,No,High,Rockfall,Low,Local
320.53118055595604,0.8160941925652291,24.141748711148143,0.7770453130745445,1.4998074724053108,131.53324227736132,680.0357212165877,Summer,14,Day,No,Low,Rockfall,Moderate,Regional
249.3621886946706,0.6093357457337658,41.79373282956503,0.4778945135452319,0.5992509564292686,319.0916524143711,668.5730075443884,Summer,20,Night,No,Medium,Rockfall,Moderate,Regional
368.3955311112021,0.5911468678080495,23.51205964841344,0.3094218794962026,0.1085463783970618,296.36693919576584,660.456219220351,Winter,12,Day,No,Low,Rockfall,Low,Local
256.18946461180946,0.153321632448552,41.66312500909212,0.7165656631783144,2.5898737950044683,314.6935298386688,669.3074208550386,Monsoon,8,Day,Yes,Low,No Landslide,Low,Local
181.0972638937389,0.5147264175561633,39.62591292853951,0.4523321535990877,0.2586302967017705,247.7868429980008,722.691676820448,Summer,9,Day,Yes,High,Rockfall,Low,Local
371.8499261815726,0.2201352006536333,17.741932712094034,0.6698895776603928,0.7212945844751538,607.6860370180503,672.8917802368886,Winter,11,Day,No,High,No Landslide,Low,Local
293.1128034947727,0.6899470149771885,28.22435347664345,0.3894507593872359,1.5205874061283875,436.01159001803126,841.6645017251184,Winter,13,Day,No,Medium,Rockfall,Moderate,Regional
167.0203076538835,0.5097775366501396,46.94109403047372,0.2568607443646709,1.6621379379017116,175.5457499915277,872.0737431809722,Winter,0,Night,No,Medium,Rockfall,Low,Local
234.7729057533113,0.6441822233666826,25.188344688603184,0.8948072568414343,1.8354995764944992,323.2868087426898,617.870982563502,Summer,13,Day,No,Medium,Rockfall,Low,Local
179.95053972921943,0.1333383204819074,30.35595737690612,0.3093410555514195,0.3636561499915391,239.19938570626763,1054.2130652014066,Winter,13,Day,Yes,High,No Landslide,Low,Local
139.3760215228531,0.1678336128366425,39.62060893251896,0.8918946957744367,0.9552247000015246,198.5520273292586,603.9875396318771,Monsoon,7,Day,No,Low,No Landslide,Low,Local
324.0942038025313,0.6730587104501458,42.83390509282596,0.8840959527965131,1.9204550776807392,165.9927928876065,476.4398772369326,Winter,15,Day,No,Medium,Rockfall,Low,Local
402.7533312376104,0.1576674687989387,32.48461113955504,0.7556726727356278,7.001076413056926,343.2216690759254,876.1556142730103,Winter,13,Day,No,Medium,No Landslide,Low,Local
138.1145940944687,0.1570053822122069,29.024898053083582,0.6615960734573982,2.60119603995306,231.86197649304265,636.518373117132,Winter,0,Night,No,Low,No Landslide,Low,Local
295.03753893524566,0.1096867801879099,49.22369861698508,0.6044649351757593,5.117634081660452,396.7826024025204,864.2582941514776,Winter,15,Day,No,High,No Landslide,Low,Local
197.94859447025385,0.8652011186395842,52.388996637975794,0.8062710817644843,2.872752007616703,399.3782214530439,319.2662797798939,Monsoon,17,Day,No,Low,Mudslide,Severe,State
211.0299692988243,0.6900066875672055,44.788580507817954,0.4026076651336415,1.7915892827681374,437.39143852114495,1078.4911882966137,Summer,6,Day,No,Low,Rockfall,Low,Local
202.60848606089047,0.3826011268016513,35.85318142565024,0.5273768487394139,0.4264442861554854,214.76132339258965,934.4586816080804,Monsoon,14,Day,Yes,Medium,No Landslide,Low,Local
180.8807384256147,0.3372284650301241,26.917342783590737,0.6335729785565514,2.19733849193537,347.536561069201,499.9046901673997,Monsoon,23,Night,No,Medium,No Landslide,Low,Local
253.88173023558616,0.3797625837966797,26.695555934434346,0.4878333331086437,1.953034809927384,363.2454216642301,504.2445752307429,Summer,16,Day,Yes,Low,No Landslide,Low,Local
183.52399068711696,0.7197228249449455,40.22514105265758,0.4992405178631875,1.8449655785943824,252.5821824896035,1134.4531808195056,Winter,18,Day,Yes,Low,Rockfall,Moderate,Regional
271.6365460623871,0.6290964888563315,39.18398220888684,0.4311992672514591,1.3458495493867908,222.82280426071247,652.5240193004083,Summer,22,Night,No,High,Rockfall,Low,Local
245.98095124406905,0.2481564542939743,49.01598592946429,0.5949622716791751,1.504336744070725,460.9520665775973,633.1630302534752,Summer,12,Day,No,Low,Rockfall,Low,Local
230.88415625068723,0.2392874682672675,41.50450092536139,0.7954021696105811,0.8142605688443645,322.74958757320536,346.78958117014344,Monsoon,8,Day,Yes,Medium,No Landslide,Low,Local
177.39490703667218,0.1787165197707178,19.96919698240182,0.341069864604419,1.4650766178581305,363.5967750711738,729.8443588796891,Summer,23,Night,No,Medium,No Landslide,Low,Local
203.8582935545334,0.6282421757610706,45.51947617722919,0.8541031271274089,0.4401861816030011,217.79239881720724,754.4560770328494,Winter,23,Night,Yes,Medium,Rockfall,Low,Local
310.4312980660605,0.7114981297773888,25.01939372685587,0.6823613576237608,3.271300932043419,178.07155334778062,943.098619353897,Monsoon,14,Day,No,High,Rockfall,Moderate,Regional
290.07337500995044,0.3120371426600032,31.160287280476485,0.7762912488760212,0.4110418781744449,243.05502255078892,520.1843143631049,Winter,2,Night,No,Medium,No Landslide,Low,Local
171.7955804161159,0.1167559688247302,37.502002062516944,0.5893334848410081,0.1775887454687926,287.5978612610003,495.94264155187807,Monsoon,23,Night,No,Medium,No Landslide,Low,Local
257.9465844343381,0.1657373339811418,54.95667489783965,0.7456616909968443,1.146274679199364,193.5779993182651,890.1925269552954,Winter,0,Night,No,Medium,Rockfall,Moderate,Regional
310.11096986974314,0.8742880278760244,66.09918556005361,0.211340278137627,2.1476877842757744,299.0155191349617,1001.346014245413,Summer,15,Day,No,Medium,Mudslide,Severe,Regional
116.44757751029027,0.3363558219819362,41.06723059136183,0.7728662973456746,1.1514993715268136,131.14948119315,485.7695297764234,Summer,7,Day,No,Medium,No Landslide,Low,Local
293.4688153903948,0.7153785182705069,33.168033812796125,0.2280972013597565,0.6480120963509531,187.9952577530128,1016.3028172599484,Summer,22,Night,No,High,Rockfall,Moderate,Regional
196.99009928433227,0.5997308550834111,40.345056484805504,0.8229393634540036,1.63366553158371,367.0911248276875,807.5083682973643,Winter,12,Day,No,Low,Rockfall,Low,Local
295.64789348745273,0.4055517117223167,43.87655425873836,0.8943739230670502,0.8523634522946468,360.3790520277894,1018.3610678149292,Monsoon,7,Day,No,Low,Rockfall,Low,Local
188.93926747659864,0.2645498097564441,31.793323744428083,0.4058472235237444,5.402179665330414,260.8123234613134,785.9559276964767,Monsoon,16,Day,No,Low,No Landslide,Low,Local
105.60943194683848,0.1971091345275251,52.95211355912322,0.3472229894000556,5.118703735051414,198.2235690923047,295.54441650240994,Monsoon,21,Night,No,Low,No Landslide,Low,Local
119.796604969347,0.5920103744310933,37.30070759191402,0.7357543547006284,1.3958042145436331,197.2596448473989,769.6065235367922,Summer,22,Night,Yes,Low,Rockfall,Low,Local
253.84679573291052,0.7197070245102304,39.97743089091394,0.3771184386441772,0.7946486508169145,262.6731754058686,1012.028763734254,Winter,13,Day,Yes,High,Rockfall,Low,Local
270.77780013771854,0.6151234028329046,41.659242520544616,0.8058936682205424,2.6722096974216583,364.4518491645291,621.2507961832571,Monsoon,20,Night,No,Medium,Rockfall,Moderate,Regional
177.65466999164732,0.5242417065993267,39.21586610614456,0.2719898145102337,0.0748076518307145,392.82456913443247,722.4070062185095,Winter,20,Night,No,Medium,Rockfall,Low,Local
301.0873967021899,0.133560978745309,43.38940500469612,0.2881686374655507,1.2878342493375636,250.3468264518031,764.7732992898043,Monsoon,6,Day,No,Medium,No Landslide,Low,Local
117.0783950184832,0.8747910220755071,28.82746813453077,0.8854060885704309,0.8199205754235015,184.6507574015216,220.0972240263036,Summer,14,Day,No,High,Rockfall,Moderate,Regional
244.7136161082147,0.7389713533236597,29.416982460539693,0.6716872287890032,5.064899488328987,326.7843637866333,1134.2695150874952,Winter,15,Day,No,Medium,Rockfall,Low,Local
153.11870401900347,0.3342576293607718,23.99845767028305,0.792821057100267,0.0241512905602801,217.64650293741505,619.7248640205651,Monsoon,18,Day,Yes,High,No Landslide,Low,Local
197.85311137582727,0.8839762634870806,39.39501230620226,0.4270305641460626,1.6095652436463972,248.17473611387976,901.1470864945596,Monsoon,5,Night,No,Low,Mudslide,Moderate,State
253.79189370531316,0.5815052717090577,42.78936503512114,0.673538624664423,2.699258290683934,432.52760904370376,782.6597727703582,Monsoon,22,Night,No,High,Rockfall,Low,Local
181.16693077728385,0.5659381265657972,39.57772866151886,0.6159692791160181,1.3272466123190378,382.7115428565768,1051.523811271872,Monsoon,0,Night,No,Medium,Rockfall,Low,Local
219.235556461614,0.6984585435436257,51.744924333475375,0.6222050840860629,0.1785435617305374,315.79743122514515,881.2112244856162,Summer,11,Day,No,Low,Rockfall,Low,Local
330.5034247371552,0.74941583047211,34.94403981170954,0.6777727216764051,7.184332520018512,172.80809988872772,753.0151456958051,Monsoon,17,Day,Yes,Medium,Rockfall,Low,Local
203.8486504381481,0.6251828858652021,41.687416555925125,0.6027514211903691,1.4596656140496989,321.1396567470659,621.296981496144,Monsoon,15,Day,No,Medium,Rockfall,Low,Local
316.85536896521137,0.20247659709296,24.08299123860686,0.5003436585118661,1.9048010483856337,406.2657290787527,959.5701402764278,Summer,11,Day,No,Low,No Landslide,Low,Local
159.62345162739055,0.3706140047955987,31.12900297525599,0.3931458860663828,0.5399719068159187,262.43663342344644,425.3117392090767,Monsoon,19,Night,Yes,Medium,No Landslide,Low,Local
292.3843342332226,0.8424669122608398,41.95537757565778,0.7380069316392415,1.3213525659769436,435.1114089986716,929.1780840551784,Winter,12,Day,No,Low,Mudslide,Moderate,State
365.325489652632,0.2796924894750815,43.49102110743144,0.3583907010022303,1.121255821772323,429.2745289518207,580.1910496890255,Winter,7,Day,No,Low,Rockfall,Low,Local
52.26843998981684,0.3977336190700107,32.060330523358175,0.68464801430809,0.1556978891357645,466.37328321434734,1050.456732391328,Monsoon,21,Night,No,High,No Landslide,Low,Local
186.24837956236183,0.4456615063553568,34.28400748141933,0.3633329758545286,0.2244577725617762,330.52431265313527,832.259908532539,Summer,0,Night,Yes,Medium,No Landslide,Low,Local
296.1657701744432,0.4515239917555618,19.821262533191906,0.6377311189681176,3.63381636294305,358.7391699806012,928.8247535700218,Summer,20,Night,No,High,Rockfall,Low,Local
233.7563691165606,0.5903516659956204,31.429707991933903,0.7229547869903201,0.5483999375359758,441.41872883310896,816.3977627649439,Summer,6,Day,No,Medium,Rockfall,Low,Local
279.6916698697047,0.8544606701957661,43.90383163519786,0.3530997222345774,0.4337223325187647,344.73939370689754,449.5245809718007,Monsoon,14,Day,No,Low,Mudslide,Moderate,District
201.6811850627344,0.292554169466004,40.75205016106566,0.2419603106029158,1.4060372920966986,249.87658922097876,627.8541673209323,Monsoon,21,Night,No,Medium,No Landslide,Low,Local
256.927182997832,0.1972011010407344,40.0066572138121,0.2916816200959218,2.92848699549536,255.14571634721383,934.4778675222764,Winter,12,Day,No,Medium,No Landslide,Low,Local
237.54582116863364,0.2579763918879498,35.4977368718096,0.6241978770897179,0.1278966303219529,323.8554953773739,833.3311634719688,Summer,12,Day,No,High,No Landslide,Low,Local
343.4225649327845,0.8095399201674156,35.07063158628176,0.7946124843580149,1.719858224628267,170.94385780537812,1036.1979810611344,Monsoon,8,Day,No,Low,Mudslide,Moderate,State
270.35366746409704,0.6166486501241648,28.396788605265527,0.231497774864797,0.2538730994599573,285.67410846358075,880.6549126074343,Monsoon,23,Night,No,High,Rockfall,Low,Local
277.0082129660162,0.3287254313913281,41.98828420202535,0.7139058813291523,0.0742847345395027,409.65471182302537,606.6596218594681,Monsoon,14,Day,Yes,High,Rockfall,Low,Local
217.0498427102026,0.7527575511748938,39.2097294438939,0.4389230521650364,0.1083716889539192,80.8746148834719,640.7871724558731,Summer,3,Night,Yes,Medium,Rockfall,Low,Local
210.99150207420053,0.7890959970907488,39.920188479928,0.5349698589436658,3.593513166563624,453.4482101794515,820.5834781046475,Summer,12,Day,Yes,High,Rockfall,Low,Local
215.39534497443032,0.7772114709522224,29.7396515733242,0.8502016848918958,0.2510640515227468,412.237421870316,337.19118679997894,Winter,11,Day,Yes,Low,Rockfall,Low,Local
281.5561713902637,0.8351412269116436,13.466570801287556,0.4323800533150918,0.0924048956602891,254.0235384169524,1134.688377124597,Summer,4,Night,Yes,High,Rockfall,Low,Local
216.32124153437897,0.3017928161386892,45.97152711753696,0.5257358537576402,1.1521506163930602,354.3390827871809,888.3493472755115,Monsoon,6,Day,Yes,Medium,Rockfall,Moderate,Regional
273.18198855171306,0.7040335429970227,30.21162543991596,0.2095776903324767,3.7157148521653194,300.31477269063265,1045.4069194097744,Winter,7,Day,Yes,Low,Rockfall,Low,Local
416.0320638916351,0.468431597819312,26.372242359568794,0.2571191040033869,0.6087299264319618,422.99903684386834,483.8792118381662,Summer,4,Night,No,High,Rockfall,Low,Local
319.6899762745354,0.7735988423120492,41.934789119139936,0.3810141137943488,1.0953686647224408,398.26831427699415,1048.913032071051,Summer,8,Day,Yes,Medium,Mudslide,Severe,Regional
223.9181174265727,0.6827925417292906,31.079873600808703,0.219496568574752,0.0814826050596977,159.9929276816991,1246.2997822055495,Summer,13,Day,No,Medium,Rockfall,Low,Local
346.09711377311555,0.7211579571997797,45.59936384046622,0.6419627282337756,1.192325947750277,358.7262413464177,535.8243289245365,Summer,11,Day,Yes,Medium,Mudslide,Severe,Regional
217.3539701582759,0.6249294701448572,41.17005949576698,0.4984788497611357,1.7236670289740847,279.4372146356752,954.2803589807534,Monsoon,3,Night,No,Low,Rockfall,Low,Local
86.95003718577169,0.2419430155757655,41.83569323200477,0.5837016419096155,1.6921634512012989,308.28325705181,800.2219889374586,Summer,19,Night,No,Medium,No Landslide,Low,Local
169.35309512660768,0.5360215351175507,21.34044288799465,0.3222530301274307,0.8082121405602336,227.18280990301844,491.1132303503512,Monsoon,7,Day,No,High,No Landslide,Low,Local
100.33664631793155,0.8877357916196066,47.11943985386401,0.4071524206056313,0.7582302194710838,474.8137069120836,898.5767943703739,Monsoon,16,Day,No,Low,Rockfall,Low,Local
221.8789212766953,0.8499104531976952,37.61250531233856,0.6646771323969076,0.2254946150975947,404.0061819902576,966.7206409674696,Monsoon,7,Day,Yes,Low,Rockfall,Moderate,Regional
251.4734703351641,0.1345389886376093,31.30722860753797,0.87571190654128,0.9139325976185806,226.02288360270327,679.7746894662306,Winter,20,Night,No,Low,No Landslide,Low,Local
384.1149849820226,0.2318518525835497,36.43388467342251,0.2352917415215464,0.2095983883963174,166.53893930897675,1033.1833040510446,Monsoon,0,Night,No,Medium,Rockfall,Low,Local
276.154189901133,0.2053830187636495,17.237647671016802,0.8232690245986862,2.909968368878739,261.4327369022152,466.6473186421605,Summer,19,Night,No,Medium,No Landslide,Low,Local
232.47195769529085,0.6807839279882364,39.08652811480671,0.6038168409178459,6.778990108439182,343.45026460913056,501.0487707100712,Winter,1,Night,No,Medium,Rockfall,Low,Local
316.3524464946792,0.7542282638855561,24.70628491817929,0.5947436967289366,7.018085742403809,324.0205843946223,827.3194791177505,Summer,3,Night,No,High,Rockfall,Low,Local
73.1091752793692,0.2708090930485375,21.473297141564657,0.5501949746454322,4.006014602637655,425.3132824768243,805.0770555944544,Monsoon,23,Night,No,Medium,No Landslide,Low,Local
268.84916464868525,0.5046821543614632,19.77640813782109,0.2485758601329283,1.836546137510566,378.9919722180852,656.685302315179,Summer,20,Night,Yes,Low,Rockfall,Low,Local
311.6692155109573,0.77256242240896,46.12688374989925,0.2629137962153124,2.413725266684194,396.95690257529066,961.9188871943772,Winter,0,Night,No,High,Mudslide,Moderate,Regional
131.71310033761267,0.6862412358130004,28.707366063072115,0.6206384039613603,0.6715212272750013,332.6855400610437,906.17886284319,Winter,6,Day,Yes,Medium,Rockfall,Low,Local
341.5003234565543,0.5337897643934787,50.33727709916499,0.4386710000048908,1.9926733217074548,161.070126978901,971.6278141868032,Summer,0,Night,No,Medium,Rockfall,Moderate,Regional
277.07971259955315,0.5722781523670183,29.64198536947702,0.8420876466043765,1.2163240579046013,280.43014688530985,775.3727129295464,Summer,8,Day,Yes,Medium,Rockfall,Moderate,Regional
216.77696688793588,0.506688437533024,17.926420424070532,0.4846133761516306,1.3156270235115586,406.00897399086654,920.5160535956682,Summer,2,Night,Yes,High,No Landslide,Low,Local
300.6225492885028,0.3380387610550565,23.83475560051341,0.3002970210918487,2.8357893491474666,294.8477071475354,710.8699393940011,Winter,11,Day,No,Medium,No Landslide,Low,Local
431.65542862435166,0.5520175942872129,47.35811620006939,0.7003031834514253,0.6623440110623319,350.3090368623747,1210.7637380173192,Monsoon,18,Day,No,Low,Mudslide,Moderate,State
264.5493004046796,0.6511082416400725,33.441018220633325,0.4053473950087068,0.7655674089779979,268.12516847538666,637.4908459756028,Summer,14,Day,No,Medium,Rockfall,Moderate,Regional
269.85764690402686,0.7986583326886462,29.517127035093992,0.5678292151491252,5.171004833254026,197.0188151458155,1221.0594858916625,Monsoon,21,Night,Yes,Low,Rockfall,Low,Local
213.25112803678047,0.6090330831833984,36.60018225852788,0.688482949853619,0.1157334830916533,287.66559359538894,806.9775894178817,Winter,15,Day,Yes,Low,Rockfall,Low,Local
182.01245044281663,0.7088972296345264,40.01782736167545,0.8301848778414493,1.329641569647941,330.9047443032654,524.8978220862514,Summer,9,Day,No,Medium,Rockfall,Moderate,Regional
316.42686532353963,0.2280573079636584,46.17398815902461,0.7545338363611733,4.87912025419714,234.43122805385565,1073.6158700977203,Summer,21,Night,No,Low,Rockfall,Moderate,Regional
181.51329392729065,0.4692459795358319,49.484992298929264,0.6734527475109069,1.8850795251782,276.4288755143332,825.1802776789918,Winter,5,Night,No,Low,Rockfall,Moderate,Regional
255.7252989775514,0.1074652958616746,31.40231354210914,0.6757432276766004,1.5811102447919352,206.0536758014017,970.2248196760476,Summer,16,Day,No,Low,No Landslide,Low,Local
211.78740425879067,0.2973430916172984,21.739523139179617,0.8621472508224606,0.5746820725007556,411.9244917564096,1044.7711837085187,Monsoon,20,Night,No,Medium,No Landslide,Low,Local
288.3183860597114,0.6811693720904038,30.86534838876724,0.4070768682475752,0.8409813241571871,270.5544242411966,867.5911108290051,Winter,21,Night,No,High,Rockfall,Low,Local
276.69296842295586,0.8934479610794908,37.60280506582886,0.2007784659373312,3.8217403851069074,445.2755545126183,681.5518310374371,Winter,23,Night,No,High,Mudslide,Moderate,State
333.003195540632,0.1793424796697727,25.36241073789389,0.3903681915787391,1.6384103115308866,452.8747850540908,995.14267553385,Summer,16,Day,No,Low,No Landslide,Low,Local
209.19868809162023,0.4211954526890306,25.42849085104957,0.3525239657387208,1.4461499400157265,291.89540352782564,800.1511014909191,Winter,20,Night,No,Medium,No Landslide,Low,Local
228.4100051765303,0.7400567749593276,38.437878815498856,0.6632842095797987,0.2097872794116864,199.15512674526505,937.1715637216838,Summer,18,Day,No,High,Rockfall,Moderate,Regional
171.6989027374154,0.2632285077031191,34.51347648429549,0.6435981198358702,0.0323159932458835,91.41021222666627,369.2538852417077,Summer,17,Day,No,Low,No Landslide,Low,Local
214.45653919391103,0.5440679594418291,35.327969954115865,0.6154229678933066,6.63105919156159,152.79629269732084,889.3963434019704,Winter,10,Day,No,Medium,Rockfall,Low,Local
280.1840394435882,0.6864570368237398,27.415046652999305,0.2113704102466176,0.9463731140985362,162.616517510134,672.2828349709939,Summer,23,Night,Yes,Medium,Rockfall,Low,Local
310.5590893316282,0.5927883602081433,32.69599285794233,0.7101446381154533,1.8487116454215784,437.8469627461504,1130.661927435706,Monsoon,6,Day,Yes,Low,Rockfall,Low,Local
176.22677406578998,0.2504197876923329,25.757668557316958,0.4264712887398441,0.1661439076596889,311.5824587226946,924.6174695778192,Monsoon,9,Day,No,High,No Landslide,Low,Local
319.5684736084528,0.3843076549485915,43.90198411124787,0.6655391923046418,2.298428185788912,338.96045240919875,847.9715491698594,Summer,6,Day,Yes,High,Rockfall,Moderate,Regional
358.4510287043961,0.7270334275883178,45.35249334723753,0.5896048999515073,5.393232893793648,77.95789910648742,897.2619986700444,Monsoon,4,Night,Yes,Low,Mudslide,Moderate,Regional
283.0747922578961,0.5433812113056133,16.538121377619063,0.439911647799535,1.714465275183832,180.20335707827385,600.3118294246564,Summer,11,Day,No,Low,Rockfall,Low,Local
400.1436650046453,0.1041836908343302,25.7048913980759,0.2942033869728754,0.2696137196608614,388.7079776446287,1124.6513381056106,Monsoon,15,Day,No,Low,No Landslide,Low,Local
188.09686407171412,0.7087926080224751,20.03470744909921,0.2660932283623367,1.7432157321100092,328.6774112382586,1198.274083683381,Winter,20,Night,No,Low,Rockfall,Low,Local
150.42762373508663,0.1282490839521912,28.49976065593102,0.7820628331785564,2.9078381645143123,285.2794721314403,878.5827021096433,Summer,17,Day,No,Medium,No Landslide,Low,Local
107.7023800876577,0.6965870261849857,34.16562030209639,0.8428782794570906,1.043154891253761,356.48423586001223,1118.0807137147276,Summer,2,Night,No,Medium,Rockfall,Low,Local
369.68354491913465,0.2619844481321899,20.503547803014698,0.6548516327350097,4.237824697954126,463.57978061358153,686.1703602654932,Summer,19,Night,No,Low,No Landslide,Low,Local
302.34925250832464,0.8664587840955041,25.78140186874687,0.2724038804023383,2.0921323928561835,277.89575364629496,640.5772867550038,Summer,14,Day,No,High,Rockfall,Moderate,Regional
245.5532263271636,0.3943526010416676,24.96042627918501,0.4814190518217685,4.590204683258767,306.93698026580694,808.1849497457846,Summer,4,Night,No,Low,No Landslide,Low,Local
272.39749010558563,0.3615452930704633,37.07267329398944,0.7102574400736101,1.95370267748066,319.2596918731305,886.9882076735797,Summer,12,Day,No,Low,Rockfall,Low,Local
159.96087621612986,0.2191104402659557,35.6934433703625,0.7458746188070478,0.2814871836818466,539.2109635273993,721.2026637513759,Winter,18,Day,No,Low,No Landslide,Low,Local
445.6601583693461,0.3444833723921719,27.782624466627468,0.282753035603762,0.7412339713489893,90.06437355809743,907.5536380736968,Winter,11,Day,Yes,Medium,Rockfall,Low,Local
260.3376945580182,0.8013206094625605,36.76820872139398,0.2000215031917677,0.4507795149260442,368.3223014788808,861.2778964146828,Monsoon,22,Night,Yes,Medium,Rockfall,Low,Local
258.7515835683914,0.8970674701017979,29.533199154127345,0.6984959321164235,4.789981938518604,288.51977512409366,600.338644941789,Summer,20,Night,No,Low,Rockfall,Low,Local
308.06132991189537,0.3946476244054787,32.283448896739465,0.449617323190344,2.8575693871468952,356.677172618418,903.7586034903444,Monsoon,4,Night,Yes,Low,Rockfall,Low,Local
288.4807385389371,0.4588885047636341,51.734520902985366,0.3781369321327822,2.256484106718696,234.26274460052755,972.7056485043042,Monsoon,5,Night,No,High,Rockfall,Low,Local
267.9107219423305,0.6776567505621897,48.40461051790348,0.2090282288526678,0.7161127085267454,295.10349691415496,834.2938635180782,Winter,6,Day,No,High,Rockfall,Low,Local
186.76204356437503,0.8089566243720596,22.004187630724022,0.5782095847330497,0.4067915864638257,371.1410579465495,1030.5296206523385,Monsoon,9,Day,No,Low,Rockfall,Low,Local
287.71746857087965,0.5744354673494273,43.29732417879175,0.7958055147981873,2.8248749718984394,611.2910201043841,556.5192413006096,Winter,15,Day,No,Low,Rockfall,Moderate,Regional
400.5619597180027,0.4132205585422634,43.11396554491592,0.8703421523908115,1.285508777346694,380.8036189402071,893.5900844263704,Monsoon,7,Day,No,Medium,Rockfall,Moderate,Regional
357.6336036923982,0.430097472678899,23.517367112473817,0.5960214654293025,0.5118230918066684,215.19344019694915,565.943858720645,Summer,8,Day,Yes,Medium,Rockfall,Low,Local
377.4549301311517,0.6564945171974454,43.18777643754861,0.560122929417926,1.9174675487768744,257.6240317977297,577.1837283533825,Monsoon,3,Night,No,Low,Mudslide,Moderate,State
209.1027458855052,0.1025746108834229,50.37931918412553,0.2595394698424688,0.0823396352958545,254.6585891616146,673.813833252442,Winter,20,Night,No,High,No Landslide,Low,Local
170.83161437931352,0.5956714699678726,23.774551937555863,0.5842109610798198,0.7895556050868116,120.4356827369985,611.587963285151,Winter,20,Night,No,Medium,Rockfall,Moderate,Regional
239.93704639202812,0.3843944083530859,25.824971789857365,0.4659853552757762,1.2643186408469935,266.99098082985626,690.4008362517725,Winter,7,Day,No,Medium,No Landslide,Low,Local
254.4579929830956,0.7353578650216674,45.17661466843502,0.6249946966185038,0.3202396994422136,373.2829081821745,757.1699378577623,Monsoon,6,Day,Yes,Medium,Rockfall,Low,Local
337.5353214776759,0.1743925118585057,37.71495310825648,0.4721084435135826,8.353863094461069,172.5767880923205,967.4308972662768,Monsoon,14,Day,Yes,High,No Landslide,Low,Local
114.60282962281444,0.5705618135587124,40.51476275239524,0.3682093864152567,0.4691608185918849,404.8482651050592,735.7681922588595,Winter,20,Night,Yes,Medium,Rockfall,Low,Local
372.3640255568491,0.484778311908899,38.40589216400497,0.2664756926598635,0.2793360926665708,348.7774821084338,482.8748586460815,Summer,2,Night,No,Low,Rockfall,Moderate,Regional
237.3593681136809,0.6138604207241819,38.90695920928144,0.420442911212227,0.4551438690076365,226.57666780289625,1028.013569299032,Summer,16,Day,No,Low,Rockfall,Low,Local
215.8495144042064,0.1518828755863747,21.73527871688917,0.2676513840014266,2.931204498396584,285.84703626621524,632.5819732769921,Monsoon,10,Day,No,Medium,No Landslide,Low,Local
169.0316499791866,0.563987029942505,45.47317706621448,0.3238278655767888,1.1085300650392804,459.8321807641033,788.2559145790742,Monsoon,8,Day,No,Low,Rockfall,Low,Local
117.61146625073846,0.549187670367619,46.69589992427774,0.8911353110056821,1.666731777335055,373.35478135058656,889.3073013881423,Winter,4,Night,No,Medium,Rockfall,Low,Local
315.8536467169532,0.5485280755329368,32.70609255931972,0.5108724898346331,0.0424659798065945,300.8783654898148,839.9220836805565,Monsoon,9,Day,No,High,Rockfall,Low,Local
255.8654373750723,0.5827901332771639,34.56523050186138,0.5723102365535115,0.070076067363868,276.2316683039016,1018.8359095042952,Monsoon,14,Day,Yes,Medium,Rockfall,Moderate,Regional
146.8031280207157,0.6411743497810898,19.688924974442777,0.8115329701160507,1.1805514995878807,307.660907045166,895.8006286785518,Winter,13,Day,Yes,High,Rockfall,Low,Local
146.39369823491072,0.7439911997446158,40.14254756017835,0.8968982303434814,3.392773963111159,248.82364420576965,627.7380840605784,Winter,3,Night,No,Low,Rockfall,Low,Local
